"tax_id","parent_id","rank","tax_name","root","root_","root__","root___","superkingdom","superkingdom_","superkingdom__","superkingdom___","superkingdom____","kingdom","kingdom_","kingdom__","kingdom___","kingdom____","kingdom_____","phylum","phylum_","phylum__","subphylum","class","class_","class__","subclass","order","order_","order__","suborder","family","family_","family__","subfamily","genus","genus_","species","species_","subspecies","subspecies_"
"1797837","122706","species","Deltaproteobacteria bacterium RBG_16_44_11","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797837","","",""
"1797845","122706","species","Deltaproteobacteria bacterium RBG_16_58_17","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797845","","",""
"1797849","122706","species","Deltaproteobacteria bacterium RBG_19FT_COMBO_43_11","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797849","","",""
"1797860","122706","species","Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_42_44","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797860","","",""
"1797861","122706","species","Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_43_33","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797861","","",""
"1797871","122706","species","Deltaproteobacteria bacterium RIFCSPLOWO2_01_FULL_42_9","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797871","","",""
"1797876","122706","species","Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_42_39","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797876","","",""
"1797883","122706","species","Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_55_12","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797883","","",""
"1797889","122706","species","Deltaproteobacteria bacterium RIFCSPLOWO2_12_FULL_43_16","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797889","","",""
"1797895","122706","species","Deltaproteobacteria bacterium RIFOXYA12_FULL_58_15","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797895","","",""
"1797897","122706","species","Deltaproteobacteria bacterium RIFOXYA2_FULL_42_10","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797897","","",""
"1797902","122706","species","Deltaproteobacteria bacterium RIFOXYD12_FULL_50_9","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797902","","",""
"1797903","122706","species","Deltaproteobacteria bacterium RIFOXYD12_FULL_53_23","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797903","","",""
"1797905","122706","species","Deltaproteobacteria bacterium RIFOXYD12_FULL_56_24","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797905","","",""
"1797906","122706","species","Deltaproteobacteria bacterium RIFOXYD12_FULL_57_12","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1797906","","",""
"1805125","122706","species","Deltaproteobacteria bacterium CG2_30_43_15","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1805125","","",""
"1805127","122706","species","Deltaproteobacteria bacterium CG2_30_66_27","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1805127","","",""
"1948537","122706","species","Deltaproteobacteria bacterium UBA1386","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1948537","","",""
"1948540","122706","species","Deltaproteobacteria bacterium UBA2221","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1948540","","",""
"1948549","122706","species","Deltaproteobacteria bacterium UBA5205","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1948549","","",""
"1948550","122706","species","Deltaproteobacteria bacterium UBA5329","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1948550","","",""
"1948556","122706","species","Deltaproteobacteria bacterium UBA5756","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1948556","","",""
"1948558","122706","species","Deltaproteobacteria bacterium UBA5799","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1948558","","",""
"1970507","122706","species","Deltaproteobacteria bacterium 37-65-8","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1970507","","",""
"1973959","122706","species","Deltaproteobacteria bacterium CG_4_10_14_3_um_filter_51_14","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973959","","",""
"1973962","122706","species","Deltaproteobacteria bacterium CG_4_8_14_3_um_filter_45_9","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973962","","",""
"1973963","122706","species","Deltaproteobacteria bacterium CG_4_8_14_3_um_filter_51_11","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973963","","",""
"1973965","122706","species","Deltaproteobacteria bacterium CG_4_9_14_3_um_filter_44_9","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973965","","",""
"1973968","122706","species","Deltaproteobacteria bacterium CG_4_9_14_3_um_filter_65_9","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973968","","",""
"1973969","122706","species","Deltaproteobacteria bacterium CG03_land_8_20_14_0_80_45_14","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973969","","",""
"1973976","122706","species","Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_49_13","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973976","","",""
"1973978","122706","species","Deltaproteobacteria bacterium CG17_big_fil_post_rev_8_21_14_2_50_51_6","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","1973978","","",""
"2013736","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-1","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013736","","",""
"2013739","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-12","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013739","","",""
"2013740","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-13","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013740","","",""
"2013742","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-15","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013742","","",""
"2013745","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-18","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013745","","",""
"2013747","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-2","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013747","","",""
"2013749","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-21","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013749","","",""
"2013753","122706","species","Deltaproteobacteria bacterium HGW-Deltaproteobacteria-3","1","131567","","","2","","","","","","","","","","","1224","","","68525","28221","45456","122706","","","","","","","","","","","","2013753","","",""
